job_id,title,company,location,salary,date_posted,contractType,source
095723c0c13044c29843d2fd932532a7,INTERNSHIP FOR ACCOUNT,ENERGY PLATFORM SDN BHD,"{'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_58200'}",700,,"{'id': '6', 'name': 'Internship'}",MyFutureJobs
1274d0e56f5946cdb13dc158f57653fd,Academic Coordinator (Bukit Jalil) - Full Time,PH Bukit Jalil Sdn Bhd,"{'COUNTRY': 'MY', 'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_57000'}",2800,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
36ce670d1fce4ee8a9fda7c0177870af,INTERNSHIP FOR ACCOUNT,ENERGY PLATFORM SDN BHD,"{'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_58200'}",700,,"{'id': '6', 'name': 'Internship'}",MyFutureJobs
58376088aca640739b390da41e5b4193,CLINIC NURSE,Nala Employment Services,"{'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_59000'}",2500,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
a3725482223647f7b23751383e8c1c42,Visual Merchandising Designer,M.T.M REALTY SDN BHD,"{'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_55100'}",3000,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
9d6ad23856a546c48146dc7100a519f4,Sales Consultant,Harmony New Energy Auto Service (Malaysia) Sdn Bhd,"{'COUNTRY': 'MY', 'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_50480'}",2000,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
b3dbb949933946ed9d1ac3083cb69484,Communications Intern,Proforest Sdn Bhd,"{'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_59200'}",800,,"{'id': '6', 'name': 'Internship'}",MyFutureJobs
7d659168e480419a8ac0f614a0f271be,PRIVATE CHEF/ HOME COOK ( KUALA LUMPUR ),CONTINUUM HOSPITALITY GROUP SDN BHD,"{'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_50490'}",2500,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
456d2668615c462c853e4f4b0a06baa9,Lighting Designer (remote),PVG MY SDN BHD,"{'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_50450'}",3000,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
8bc4439b6dd04c548fd2ffa85c2ac804,Skincare Sales Person,LONDONSALES COSMETICS SDN. BHD.,"{'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_52200'}",1700,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
f99add4b4f564848892fd2729dbca219,INTERN HUMAN RESOURCES,CR SEA (Malaysia) Sdn Bhd,"{'COUNTRY': 'MY', 'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_59200'}",800,,"{'id': '6', 'name': 'Internship'}",MyFutureJobs
827f4d4e27834f97840e9a67569aa8b4,Leasing & Marketing Executive (F&B)  ,M.T.M REALTY SDN BHD,"{'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_55100'}",4500,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
dac2458a350945ef93865fb636c302ab,LIVE HOST MALAY & CHINESE,Yike Beauty Sdn. Bhd.,"{'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_57100'}",2800,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
24c0454938c943e4b1c687079ff22c7a,Plumbing & Drainage Supervisor ,Mulia Property Development Sdn Bhd,"{'COUNTRY': 'MY', 'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_55100'}",2500,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
b1c6ca1fe9c14b978f99eec192238ec6,ACMV Technician,Mulia Property Development Sdn Bhd,"{'COUNTRY': 'MY', 'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_55100'}",2300,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
c64a2d7f0a534b8b809c5d2e60599452,STAFF NURSE,S.H. QUALITY CARE SDN. BHD.,"{'STATE': 'MY_KUL', 'CITY': 'MY_KUL_cheras', 'POSTAL_CODE': 'MY_56000'}",2200,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
48419803daa044f2a9429b3fd28278c6,BMS TECHNICIAN,Mulia Property Development Sdn Bhd,"{'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_55100'}",1500,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
5acfca1c99aa4058abd3de3edc32061f,Audit & Tax Associate ,Supervan Express Sdn Bhd,"{'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_51200'}",4000,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
7f150b14d00144e38743d9a9528d9d7d,INTERN ACCOUNTS,CR SEA (Malaysia) Sdn Bhd,"{'COUNTRY': 'MY', 'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_59200'}",800,,"{'id': '6', 'name': 'Internship'}",MyFutureJobs
552c6e103f6249329b73f2a7a74f2785,Patient Care Consultant cum Social Media Marketer (UP to 4K),Agensi Pekerjaan Recruit Express Sdn Bhd,"{'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_50250'}",3500,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
171d558e49284337b5619b16d3e726e7,Plumbing & Drainage Technician,Mulia Property Development Sdn Bhd,"{'COUNTRY': 'MY', 'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_55100'}",2500,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
026ff8df37a843f092b2bf5ce287c754,Interior Designer (Junior / Senior) 6889640,Agensi Pekerjaan Jobstore Sdn Bhd ,"{'STATE': 'MY_KUL', 'CITY': 'MY_KUL_setapak', 'POSTAL_CODE': 'MY 53300'}",3000,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
e8184ae691254763b5cd0b2a8da519b0,Training Executive - Operations F&B,YC CAPITAL SDN BHD,"{'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_53300'}",3500,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
ba40b022304f43618b51d8024ed04a2a,Senior Programmer,YHCM SDN BHD,"{'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_53300'}",4000,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
2836708a369a4e6183550363f633e44c,ADMIN CAWANGAN (PUSAT SERVIS KERETA),TECHNIKER EXPERT SDN. BHD.,"{'STATE': 'MY_KUL', 'CITY': 'MY_KUL_setapak', 'POSTAL_CODE': 'MY 53300'}",2000,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
83301218a33e46a4b93e5beb4c5db587,PEGAWAI OPERASI,SATRIA INTELLIGENCE AGENCY SDN BHD,"{'COUNTRY': 'MY', 'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_54000'}",3500,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
6958b7e317924cf99f3929f13227f977,JURUTEKNIK DOBI - KUALA LUMPUR,HS LAUNDRY SDN BHD,"{'STATE': 'MY_KUL', 'CITY': 'MY_KUL_cheras', 'POSTAL_CODE': 'MY_56000'}",1900,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
680f7e0f1fa64e6b8a9465a25d5d62e9,"Manager, R&D (Food & Beverage) ",YC CAPITAL SDN BHD,"{'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_53300'}",7000,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
c1b94a32cf8e404dabbc4011f125446a,District Manager - F&B,YC CAPITAL SDN BHD,"{'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_53300'}",3500,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
7c8cf43791c848c98e4311e1839485c5,Project Coordinator in Sri Petaling - KT,Polymorph Enterprise,"{'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_57000'}",8000,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
f22d955d86dd4181a945c7f09a10f84e,Content Creator/ Pencipta Kandungan Media,FNR GLOBAL GROUP SDN BHD,"{'COUNTRY': 'MY', 'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_53200'}",2500,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
8fa29a925f64468086a87ecfbc1d390c,Social Media,SSH Textile Sdn Bhd,"{'COUNTRY': 'MY', 'STATE': 'MY_KUL', 'CITY': 'MY_KUL_cheras', 'POSTAL_CODE': 'MY_56100'}",400,,"{'id': '6', 'name': 'Internship'}",MyFutureJobs
c5c71aeedfcd4b4394fd1ce5ff7f7dfe,Social Media,SSH Textile Sdn Bhd,"{'COUNTRY': 'MY', 'STATE': 'MY_KUL', 'CITY': 'MY_KUL_cheras', 'POSTAL_CODE': 'MY_56100'}",1700,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
f759e19b905f493492b3d0ad68854ef8,IT Support Engineer,VIRIDIAN SOLUTIONS SDN BHD,"{'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_59200'}",5000,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
dfc4f8c470be40eeaddfcb8d3a111a5d,HEALTH ADVISOR,WATSON'S PERSONAL CARE STORES SDN BHD,"{'COUNTRY': 'MY', 'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_55100'}",2000,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
81703ed6d8a84ed18845c2d2de5dd361,Executive Chef,City Drinks Group Sdn Bhd,"{'COUNTRY': 'MY', 'STATE': 'MY_KUL', 'CITY': 'MY_KUL_cheras', 'POSTAL_CODE': 'MY_56100'}",5500,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
3a596215b1914eeb97997a982e9c668f,Executive Admin (PA-Female),Megaworld Premium Sdn Bhd,"{'COUNTRY': 'MY', 'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_55100'}",3500,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
e77d83231a564f058880065e52de677e,Admininstrative (Female),Megaworld Premium Sdn Bhd,"{'COUNTRY': 'MY', 'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_55100'}",2800,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
fc111b1840ab4cdcbb5796f7f1ccedf7,Part-time Mandarin Teacher,Pusat Tuisyen Pelita Elit,"{'COUNTRY': 'MY', 'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_57000'}",1000,,"{'id': '3', 'name': 'Part-time'}",MyFutureJobs
2507fedd571b4e118960fc7013418226,Customer Service Executive Cum Homestay Operations,perfect pinnacle sdn bhd,"{'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_50300'}",2800,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
2b8acf987fcc4c1abd46f18bb50f7913,Sales and Marketing Executive ,MOZAZ RESOURCES,"{'COUNTRY': 'MY', 'STATE': 'MY_KUL', 'CITY': 'MY_KUL_cheras', 'POSTAL_CODE': 'MY_56000'}",2000,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
a3bda016d7c04afcb9fc361d13e02bc7,Hotel FO Assistant ,LIAN PING HOLDING SDN. BHD.,"{'COUNTRY': 'MY', 'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_58000'}",2200,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
f8f627ce4c4b42cc816b2bd301b9cb22,Team Leader,MAVEN GLOBAL GROUP SDN BHD,"{'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_55100'}",2200,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
36bc840d189e405f94d5df6a30d16d87,Buyer ,SOGO (KL) DEPARTMENT STORE SDN BHD,"{'COUNTRY': 'MY', 'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_50100'}",3500,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
ff0cb37a5ff84dadac2a205e71f95766,Customer Service Executive,Freshtel Internet Sdn Bhd,"{'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_58000'}",3200,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
427c7a3c2229440fbf5688abe8b0511b,Human Resources (HR) Executive,ARULA RESOURCES SDN BHD,"{'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_59200'}",3500,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
ec73a584c010454eae01dcbde6a1245d,IT Executive,GLOBAL I EXCEED MANAGEMENT SDN BHD,"{'COUNTRY': 'MY', 'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_51200'}",2300,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
be768e8e9ae04b9fb9a1486a1bcfb686,Liaison Officer - Authority Submission MBDK - GG,Polymorph Enterprise,"{'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_57000'}",4000,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
74d1167494a0416d989fe521679f11e7,Admin Executive,CI International Certification Sdn Bhd,"{'COUNTRY': 'MY', 'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_58000'}",2600,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
07ae300a12284a24be760aa30ca354b9,Gymnastics Instructor,NEIS GYMNASTICS SDN. BHD.,"{'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_55100'}",10000,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
021b8a0052ef4be187d99ce8c21445ba,Administrative Clerk,Wakely & Partners Sdn Bhd,"{'COUNTRY': 'MY', 'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_50450'}",2600,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
0988f3ac96b2429d99af2db11e526fc8,Kerani Pejabat,Hebat Realtors Sdn. Bhd.,"{'STATE': 'MY_KUL', 'CITY': 'MY_KUL_setapak', 'POSTAL_CODE': 'MY 53300'}",1800,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
0290cb342b5a4441bde137259effbc96,HR & Administration Intern,Bintara Solutions Sdn Bhd,"{'COUNTRY': 'MY', 'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_54200'}",500,,"{'id': '6', 'name': 'Internship'}",MyFutureJobs
04d085bab33a438896ac239304176c06,Admin Assistant,OLLA BUSINESS ADVISORY SDN BHD,"{'COUNTRY': 'MY', 'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_59200'}",2000,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
00740e4ebe5749b4bd722e2e33680298,Marketing Executive ,Well E Sdn Bhd,"{'COUNTRY': 'MY', 'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_53200'}",4500,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
d0546630f860494b99a1ab32a20a182d,Company Secretarial Assistant,OLLA BUSINESS ADVISORY SDN BHD,"{'COUNTRY': 'MY', 'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_59200'}",2000,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
88aada273fe742ffad3c32a7f2d86b9e,Copywriter - Freelance,SRKAY CONSULTING GROUP SDN BHD,"{'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_59200'}",4000,,"{'id': '2', 'name': 'Temporary'}",MyFutureJobs
55d7166e1549449c8d50f9c58e8e80fc,Commis Chef,ARTSYLUM FESTIVALS SDN. BHD.,"{'COUNTRY': 'MY', 'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_60000'}",2700,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
0ea5df45a31e4e19ac560e15e48d1ed5,Account Assistant,T.A.S LEISURE SDN BHD,"{'COUNTRY': 'MY', 'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_59100'}",1100,,"{'id': '6', 'name': 'Internship'}",MyFutureJobs
e6bb61d5e6004415bcbf5a8bb35735b5,Content creator & social media,ARTSYLUM FESTIVALS SDN. BHD.,"{'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_60000'}",2800,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
5b4264ee85304dc299427da0306a6a81,Admin Assistant,TEH & PARTNERS,"{'COUNTRY': 'MY', 'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_58200'}",1200,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
9ef33058e87943c1b4f3e42381e033fb,Admin Assistant,LT MANAGEMENT & TAX ADVISORY SDN. BHD.,"{'COUNTRY': 'MY', 'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_58200'}",1200,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
71d231d467f046a8bb9b4ce27928ee50,"Executive, Project Administration ",UOA DEVELOPMENT BHD,"{'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_59200'}",3800,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
781544df21ca4d0d94e65a5c64578b54,Admin Assistant ,HOBBY CAR MALAYSIA SDN BHD,"{'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_55000'}",1700,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
caa37bf4366a4aa58d26a3f3467ed98c,Human Resource Executive,GLOBAL I EXCEED MANAGEMENT SDN BHD,"{'COUNTRY': 'MY', 'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_51200'}",2300,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
07b8ea92f3a54eca97be254eb4c4a4a0,Human Resource Executive ,RedRadar International Sdn Bhd,"{'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_51000'}",2300,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
637e00a8a91943d8ba945d8a7c6c9d30,Payroll Assistant,OLLA BUSINESS ADVISORY SDN BHD,"{'COUNTRY': 'MY', 'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_59200'}",2000,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
62a8fef2c58441389ec204f4f6e8e092,PEMBANTU AKAUNTAN,T.A.S LEISURE SDN BHD,"{'COUNTRY': 'MY', 'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_59100'}",2000,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
c709ef3b83a1476fb04cdd78ebee6309,OPERATION EXECUTIVE,AGENSI PEKERJAAN MONTAGE HUMAN CAPITAL SDN. BHD.,"{'COUNTRY': 'MY', 'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_51000'}",2500,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
f576916ce6d8474b9265cd9945c4ef9b,Business Development Executive,AGENSI PEKERJAAN MONTAGE HUMAN CAPITAL SDN. BHD.,"{'COUNTRY': 'MY', 'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_51000'}",2500,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
801d8e903e9846c4bedcca3cf0037173,Senior Data Engineer,TRANGLO SDN. BHD.,"{'COUNTRY': 'MY', 'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_59200'}",10000,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
1dde3891e1034a27b042b81c59e03d51,Tour Sales Executive,TYH Borneo Tours & Travel Sdn Bhd,"{'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_50150'}",2000,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
d27c4e0fc47e4486afd768ce46f292dc,Sales Admin,FITTERS SDN BHD,"{'COUNTRY': 'MY', 'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_52200'}",2000,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
55e06409d9d6453eb18083e3c3da4374,Accounts & Tax Assistant,TEH & PARTNERS,"{'COUNTRY': 'MY', 'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_58200'}",2500,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
8704a151ee134a2e912314e9f10a895f,Accounts & Tax Assistant,LT MANAGEMENT & TAX ADVISORY SDN. BHD.,"{'COUNTRY': 'MY', 'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_58200'}",2500,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
5454ddaec69645718ecca7b8d0666b7d,Admin Assistant ,HOBBY CAR MALAYSIA SDN BHD,"{'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_55000'}",1700,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
19fb9217c05448f1a836ecd6489e1186,Sales Engineer - 7481523,Agensi Pekerjaan Jobstore Sdn Bhd ,"{'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_55200'}",5000,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
0431d514406143b6b35fec8c4b946ee3,Sales Executive / Sales Consultant ,Vertical Greenery Sdn Bhd,"{'COUNTRY': 'MY', 'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_59100'}",4000,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
f74d48d394a648c78ebf0bb3b5093e3c,Multilingual Dubbing Editor - Thai, BEYONDSOFT (MALAYSIA) SDN. BHD,"{'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_59200'}",5000,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
7a9051264a394220ad0b2ad5c3c82505,Business Development Executive,Bintara Solutions Sdn Bhd,"{'COUNTRY': 'MY', 'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_54200'}",3000,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
80d41cd3d91e42cfa68584bbb88726b7,Administrative Assistant (Mandarin Speaker),OUS RESOURCES SDN BHD,"{'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_57000'}",3500,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
3f2636884e8040c0a38e9c780305a6f5,Intern Admin Warehouse,TC Management Services Corporation Sdn Bhd,"{'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_51200'}",700,,"{'id': '6', 'name': 'Internship'}",MyFutureJobs
40c34be7d71245a99c94483192880886,Accountant,Mahira Travel & Tours Sdn Bhd,"{'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_52100'}",2800,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
3ef4ef928e44471b90f9216054a90d5f,Account & Admin Assistant,ARTSYLUM FESTIVALS SDN. BHD.,"{'COUNTRY': 'MY', 'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_60000'}",2800,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
b36b7fb6374d47c6ab965d53dfc2b6a7,Admin cum Receptionist,AMBANG BESAR SDN BHD,"{'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_58000'}",2500,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
17f8eece2853431fb7a2da4acf5e2a28,Civil3D Operator,Hacent Consultant Sdn Bhd,"{'COUNTRY': 'MY', 'STATE': 'MY_KUL', 'CITY': 'MY_KUL_cheras', 'POSTAL_CODE': 'MY_56000'}",5500,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
67fae9bda1ac4663b41526e261871d1a,Spa Therapist,Mahira Travel & Tours Sdn Bhd,"{'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_52100'}",1800,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
b90ba14ea56f403ea0a214730794f882,Project Coor-Construction Consulting in Sri Petaling KL- GG,Polymorph Enterprise,"{'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_57000'}",8000,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
7865fd450d8046e9bbe541fbd906535c,Airlines Ticketing Executive,TASKAL RESOURCES SDN. BHD.,"{'COUNTRY': 'MY', 'STATE': 'MY_KUL', 'CITY': 'MY_KUL_kuala_lumpur', 'POSTAL_CODE': 'MY_50470'}",6000,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
